lvl2_href	item_name	value
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Смола для пропитки скользящей поверхности деревянных охотничьих промысловых беговых лыж снегоступов 100 г Пропитка для лыж из дерева
5.0
3
и 3 отзыва"	349
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Парафин для лыж и сноубордов VUOKATTI 3-х секционный CH -3С/+3С / -1С/-6С / -7С/-12С для всех типов снега без фтора 60 грамм
5.0
7
и 7 отзывов"	376
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Смола лыжная (пропитка) Марафон XXI (Висти) СМ-40
4.0
5
и 5 отзывов"	331
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Мазь скольжения Gekars парафин от -3С до +3С
5.0
1
и 1 отзыв"	255
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Скребок для желобка Holmenkol Rillenstift universal (20639)	550
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Парафин для лыж / Лыжная мазь скольжения Ancor Sport ДФ-005, 90 г. t (-4-12C)
4.9
9
и 9 отзывов"	340
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Парафин для лыж / Лыжная мазь скольжения Ancor Sport ДФ-001, 2 шт, 80 г. t (+2-5C) (-10-14C)
4.5
6
и 6 отзывов"	350
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Мази скольжения SPRINT PRO, CH1 Yellow, (+12 +1 C), 60 гр	305
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Жидкий парафин для лыж и сноубордов Авик Liquid COLD - 2 - 10 °C, без фтора, с аппликатором 100 мл, синяя. Жидкая мазь скольжения.	496
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Смывка для мазей скольжения Авик CLEANER UNI с аппликатором, 100 мл, серый. Жидкий очиститель для парафинов.	360
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Ремонтная свеча TOKO 2023 Repair candle черная, 4шт (черная, 4шт) черная
5.0
1
и 1 отзыв"	590
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Парафин для лыж и сноубордов Авик Tour WARM + 10 - 1 °C, без фтора, 180 гр, желтая. Мазь скольжения для лыж и сноубордов.	376
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Парафин низкофтористый ZET LF Yellow (0°С -4°С) 50 г.	450
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Кронштейн для хранения сноуборда на стене
5.0
10
и 10 отзывов"	1 150
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Смазка скольжения СН4 (пластик. упак.) Gekars -6-12 C, 60гр	285
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Марафон XXI Мазь держания Марафон XXI (Висти) МД-2 (с-з)	364
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Парафин высокофтористый ZET HF Orange (+3°С -3°С) 50 г.	1 050
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Парафин низкофтористый VAUHTI LF AllTemp 60 г.	750
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Экспресс смазка TOKO Irox (универсальный парафин) (0°С -30°С) 250 ml.	600
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Резиновый блок Snoli Rubber Polishing 40x40x20 мм средний, синий
5.0
1
и 1 отзыв"	1 100
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Кронштейн для хранения лыж и сноуборда
5.0
4
и 4 отзыва"	950
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Vauhti 8592874, черный	499
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на доску Crab Grab Squiggle Stick Snow Camo
5.0
1
и 1 отзыв"	550
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Выглядывающие олени""
5.0
1
и 1 отзыв"	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Парафин Visti CH UNI, 0°/-30°, 200 гр.
4.0
1
и 1 отзыв"	790
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Парафин для лыж Gelta HF -7/-12 65 грамм Синий тип снега-свежий
4.6
7
и 7 отзывов"	817
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Фиберлен для обработки лыж и сноубордов 10 м VAUHTI	695
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Напильник для канта Holmenkol Racing File L­MINI 100x30 мм, 13 зуб/см	1 600
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Универсальный парафин скольжения Vauhti 2023-24 Gw Polar -5⁰C/-25⁰C	890
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Чёрные тропические листья"""	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Липкая паутина"""	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Злые зайцы""
5.0
2
и 2 отзыва"	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Универсальный парафин скольжения Vauhti 2023-24 Gw Polar -5⁰C/-25⁰C	890
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Черные обезьянки""
5.0
1
и 1 отзыв"	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Канторез Holmenkol Profi Edger (24497)
5.0
4
и 4 отзыва"	5 760
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Держатель / Кронштейн для хранения сноуборда и скейтборда из дерева
5.0
1
и 1 отзыв"	1 791
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""BOARD доска""
5.0
1
и 1 отзыв"	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Экспресс смазка SWIX F6LNC Blue Fluorinated Glider (эмульсия фторcодержащая) (-4°С -15°С) 80 ml.	1 500
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Наклейка на сноуборд 33х170 см “Чёрная матовая”	800
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Всплеск адреналина"""	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Снежные горы 1"""	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Яркая графика""
5.0
1
и 1 отзыв"	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Мазь скольжения универсальная Swix F4 фторированная (без пробки)
0.085
0.095
кг
5.0
2
и 2 отзыва"	660
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Универсальный парафин скольжения Vauhti 2023-24 Gw Cold -2⁰C/-15⁰C	890
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Файл для кантореза Kunzmann Fine, стальной, размер 70x25мм	1 100
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Львиное сердце"""	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Стикербомбинг-7""
5.0
2
и 2 отзыва"	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Горящий череп"""	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Заводные шестеренки"""	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Наклейка на сноуборд с защитным глянцевым покрытием 33х170 см ""Сноубордическая зима"""	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Щетка RODE 2022-23 Oval Bronze Brush oval	2 690
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Ремонтный пластик SWIX (T1716) (черный, 4 шт. )	1 000
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Ремонтный пластик Snoli, черный, 10 шт.	1 400
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Набор парафинов для лыж Ancor Sport ДФ-003 от -8 до -15, от -12 до -20, 80 г / Лыжная мазь, смазка для скольжения	322
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Парафин низкофтористый ZET LFGS (Графит-Антистатик) (+10°С -10°С) 50 г.	450
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Низкофтористый парафин RODE 2022-23 Lf30 Low Fluor Glider 60G -4C°.-10C°	1 090
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Скребок Holmenkol 5мм (20631)
5.0
2
и 2 отзыва"	490
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Крючок для шнуровки сноубордических ботинок TS T220.3	490
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Утюг для смазки лыж, утюг лыжный 230V 1000W	18 999
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Набор кронштейнов для хранения сноубордов KENOVO GSH110	6 500
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Скребок для удаления лыжной смазки SPRINT PRO, 3 мм
5.0
1
и 1 отзыв"	253
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	Парафин углеводородный ZET CH Red (+1°С +10°С) 50 г.	180
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Парафин для лыж и сноубордов VUOKATTI CH -1С/+1С для всех типов снега 60 грамм
5.0
1
и 1 отзыв"	376
https://market.yandex.ru/catalog--aksessuary-dlia-snoubordov/68937/list?glfilter=13139500%3A13177975&hid=13096151	"Напильник 13 зубьев/см Holmenkol Racing File L-­mini (20524)
4.5
2
и 2 отзыва"	1 790
